ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189231","","393503651002086414, 393503651002086407, 393503651002086377, 393503651002099506, 393503651002099513,","17/11/2021 08:22 +11:00","Assigned",""
"DME189824","","","17/11/2021 08:23 +11:00","Assigned",""
