ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187631","","89213","08/11/2021 13:40 +11:00","PLX1876310020043350","Depot In","MELBOURNE","",""
"PLX188030","","89304","08/11/2021 13:41 +11:00","PLX1880300040093163","Depot In","MELBOURNE","",""
