ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189625","","393503651002107201, 393503651002107218","18/11/2021 09:11 +10:30","Assigned",""
"PLX189838","","393503651002113936, 393503651002114261, 393503651002114223, 393503651002113400, 393503651002114254,","18/11/2021 09:11 +11:00","Assigned",""
"PLX019213","5b770578-d894-4fa3-a804-825bf02c31fb","90144","18/11/2021 09:12 +11:00","Assigned",""
"PLX189625","","393503651002107201, 393503651002107218","18/11/2021 09:12 +10:30","InDepot",""
"PLX019214","c04992f9-ee42-4c63-8659-0f2853cb29a3","90145","18/11/2021 09:13 +11:00","PickupReceived",""
