ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188739","","89506","18/11/2021 09:26 +11:00","InDepot",""
"PLX188490","","87533","18/11/2021 09:28 +08:00","Assigned",""
"PLX189880","","393503651002106655","18/11/2021 09:29 +11:00","Assigned",""
