ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX189511","","393503651002107379, 393503651002107393, 393503651002107386, 393503651002107409","16/11/2021 20:40 +11:00","PLX1895110020043977","Depot In","SYDNEY","",""
"DME187875","","","16/11/2021 20:40 +11:00","DME1878750030032750","Depot In","SYDNEY","",""
"PLX189245","","393503651002102442, 393503651002102466, 393503651002102459, 393503651002096086","16/11/2021 20:39 +11:00","PLX1892450040046056","Depot In","SYDNEY","",""
"DME189540","","","16/11/2021 20:40 +11:00","DME1895400010012000","Depot In","SYDNEY","",""
"DME187875","","","16/11/2021 20:40 +11:00","DME1878750010032750","Depot In","SYDNEY","",""
"DME187875","","","16/11/2021 20:40 +11:00","DME1878750020032750","Depot In","SYDNEY","",""
"DME189539","","","16/11/2021 20:40 +11:00","DME1895390010012214","Depot In","SYDNEY","",""
"DME189535","","","16/11/2021 20:40 +11:00","DME1895350010012111","Depot In","SYDNEY","",""
"DME189378","","","16/11/2021 20:40 +11:00","DME1893780010014125","Depot In","SYDNEY","",""
"PLX189606","","393503651002107270, 393503651002107263, 393503651002107225, 393503651002107249, 393503651002107232,","16/11/2021 20:40 +11:00","PLX1896060020066059","Depot In","SYDNEY","",""
