ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189379","","","18/11/2021 10:22 +11:00","Holding",""
"PLX189788","","393503651002110096, 393503651002110119, 393503651002109878, 393503651002110126","18/11/2021 10:22 +11:00","Holding",""
