ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX019169","1a7ebb55-be89-42ae-8b90-934e51994828","89663","17/11/2021 09:21 +10:30","OnDelivery",""
"PLX019202","cbdaeae6-7523-43d0-8c95-361117fe806f","89757","17/11/2021 09:22 +11:00","Assigned",""
