ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX019103","afc4b61a-76d9-4a8d-8fc4-636e4877cf24","88067","25/10/2021 19:32 +11:00","PLX0191030010072230","Depot In","SYDNEY","",""
"PLX019103","afc4b61a-76d9-4a8d-8fc4-636e4877cf24","88067","25/10/2021 19:31 +11:00","PLX0191030030072230","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:31 +11:00","PLX0189660040073781","Depot In","SYDNEY","",""
"PLX019056","d70cde95-bdd0-469e-bb2a-b7179c99b86e","88014","25/10/2021 19:31 +11:00","PLX0190560020072632","Depot In","SYDNEY","",""
"PLX018968","669618e4-79c9-46a5-99d9-70c2593051c3","87875","25/10/2021 19:31 +11:00","PLX0189680010073111","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:33 +11:00","PLX0189660050073781","Depot In","SYDNEY","",""
"PLX018966","c88fb6f8-5b53-46de-8cf1-56164f6427a8","87727","25/10/2021 19:32 +11:00","PLX0189660060073781","Depot In","SYDNEY","",""
"PLX019092","ccde3087-5ec8-478c-985d-b15565f08fe1","88829","25/10/2021 19:31 +11:00","PLX0190920020023806","Depot In","SYDNEY","",""
"PLX186449","","88816","25/10/2021 19:31 +11:00","PLX1864490030046164","Depot In","SYDNEY","",""
"PLX186449","","88816","25/10/2021 19:29 +11:00","PLX1864490020046164","Depot In","SYDNEY","",""
"PLX019056","d70cde95-bdd0-469e-bb2a-b7179c99b86e","88014","25/10/2021 19:31 +11:00","PLX0190560040072632","Depot In","SYDNEY","",""
