ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190225","","1696806","18/11/2021 09:43 +11:00","DriverPickupAcknowledge",""
"PLX189638","","393503651002105115","18/11/2021 09:45 +11:00","Assigned",""
