ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188113","","89220","09/11/2021 00:12 +11:00","PLX1881130010034017","Depot In","SYDNEY","",""
"PLX188031","","89305","09/11/2021 00:14 +11:00","PLX1880310010012262","Depot In","SYDNEY","",""
"PLX188111","","88317","09/11/2021 00:13 +11:00","PLX1881110010032536","Depot In","SYDNEY","",""
"PLX019156","53c3a764-321f-4e91-b17b-19be7f3a40ae","88189","09/11/2021 00:13 +11:00","PLX0191560030032573","Depot In","SYDNEY","",""
"PLX188491","","88910","09/11/2021 00:14 +11:00","PLX1884910030032086","Depot In","SYDNEY","",""
"PLX188491","","88910","09/11/2021 00:12 +11:00","PLX1884910020032086","Depot In","SYDNEY","",""
"PLX188113","","89220","09/11/2021 00:13 +11:00","PLX1881130030034017","Depot In","SYDNEY","",""
"PLX019143","cabc8967-f5d2-4289-afe6-651f7ee35ac6","89383","09/11/2021 00:13 +11:00","PLX0191430020022298","Depot In","SYDNEY","",""
"PLX188232","","88015","09/11/2021 00:11 +11:00","PLX1882320050093941","Depot In","SYDNEY","",""
"PLX188068","","87444","09/11/2021 00:13 +11:00","PLX1880680010032263","Depot In","SYDNEY","",""
"PLX019143","cabc8967-f5d2-4289-afe6-651f7ee35ac6","89383","09/11/2021 00:14 +11:00","PLX0191430010022298","Depot In","SYDNEY","",""
"PLX188232","","88015","09/11/2021 00:11 +11:00","PLX1882320060093941","Depot In","SYDNEY","",""
"PLX188232","","88015","09/11/2021 00:13 +11:00","PLX1882320020093941","Depot In","SYDNEY","",""
"PLX188491","","88910","09/11/2021 00:13 +11:00","PLX1884910010032086","Depot In","SYDNEY","",""
"PLX188033","","89307","09/11/2021 00:12 +11:00","PLX1880330030036110","Depot In","SYDNEY","",""
