ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME187875","","","18/11/2021 09:19 +11:00","OnDelivery",""
"PLX019215","5358dbbf-25d6-4576-a50a-0e19186da351","90146","18/11/2021 09:19 +11:00","Assigned",""
"PLX019216","692e20ca-b74f-4e97-8d44-37d77bc69bb8","90147","18/11/2021 09:19 +11:00","PickupReceived",""
"PLX189024","","393503651002104859, 393503651002104828, 393503651002104798, 393503651002104866, 393503651002104774,","18/11/2021 09:20 +11:00","Assigned",""
