ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189480","","393503651002102701, 393503651002102718","16/11/2021 16:27 +11:00","InDepot",""
"PLX189251","","393503651002100738, 393503651002100721, 393503651002100769, 393503651002100776, 393503651002100745,","16/11/2021 16:27 +11:00","InDepot",""
