ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX019081","64891","88830","20/10/2021 17:33 +11:00","PLX0190810030044214","Depot In","SYDNEY","",""
"PLX019080","28e65020-edd1-4998-877e-faa11b1fe6ad","88806","20/10/2021 17:34 +11:00","PLX0190800020072773","Depot In","SYDNEY","",""
"PLX019063","fa4b6f40-f8cc-4e8a-9158-0bccf23572fc","88210","20/10/2021 17:31 +11:00","PLX0190630020076020","Depot In","SYDNEY","",""
"PLX019063","fa4b6f40-f8cc-4e8a-9158-0bccf23572fc","88210","20/10/2021 17:33 +11:00","PLX0190630030076020","Depot In","SYDNEY","",""
"PLX019080","28e65020-edd1-4998-877e-faa11b1fe6ad","88806","20/10/2021 17:34 +11:00","PLX0190800040072773","Depot In","SYDNEY","",""
"PLX018977","c36a7d31-7bbd-4ad2-be21-6896cd65857e","88321","20/10/2021 17:31 +11:00","PLX0189770010045163","Depot In","SYDNEY","",""
"PLX019063","fa4b6f40-f8cc-4e8a-9158-0bccf23572fc","88210","20/10/2021 17:34 +11:00","PLX0190630040076020","Depot In","SYDNEY","",""
"PLX019080","28e65020-edd1-4998-877e-faa11b1fe6ad","88806","20/10/2021 17:33 +11:00","PLX0190800050072773","Depot In","SYDNEY","",""
"PLX019080","28e65020-edd1-4998-877e-faa11b1fe6ad","88806","20/10/2021 17:33 +11:00","PLX0190800070072773","Depot In","SYDNEY","",""
"PLX018986","5acc73b0-502f-4bdf-8617-d194f837fc87","88322","20/10/2021 17:33 +11:00","PLX0189860050062768","Depot In","SYDNEY","",""
