ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189594","","393503651002108284, 393503651002108277","16/11/2021 20:39 +11:00","InDepot",""
"PLX189617","","393503651002108116, 393503651002108093, 393503651002108109, 393503651002108086","16/11/2021 20:39 +11:00","InDepot",""
"PLX189471","","393503651002108413, 393503651002108420","16/11/2021 20:39 +11:00","InDepot",""
"PLX189233","","393503651002099575, 393503651002099582","16/11/2021 20:39 +11:00","InDepot",""
"PLX189244","","393503651002108406, 393503651002108390, 393503651002108383","16/11/2021 20:38 +11:00","InDepot",""
"PLX189601","","393503651002096178, 393503651002096192, 393503651002096222, 393503651002096215, 393503651002096208,","16/11/2021 20:38 +11:00","InDepot",""
