ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX019013","11096478-296a-42d7-97dd-478e9c9d2bf6","88788","19/10/2021 15:48 +11:00","PLX0190130010023666","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:47 +11:00","PLX0189790040060832","Depot In","SYDNEY","",""
"PLX019023","603d5719-da1e-4047-b27e-f20ee1937fe4","88799","19/10/2021 15:48 +11:00","PLX0190230010014306","Depot In","SYDNEY","",""
"PLX018993","b74f259e-ea40-4682-a854-782a132eca39","88757","19/10/2021 15:47 +11:00","PLX0189930010022794","Depot In","SYDNEY","",""
"PLX019000","36c55d9f-f49e-410f-af45-b73c87a998d9","88706","19/10/2021 15:47 +11:00","PLX0190000010025609","Depot In","SYDNEY","",""
"PLX018982","c064e000-2e3d-4848-96c5-c935bdeb0804","88754","19/10/2021 15:48 +11:00","PLX0189820040042900","Depot In","SYDNEY","",""
"PLX019028","d7e04f45-c419-4a2e-a824-b715b1fd8c13","88804","19/10/2021 15:48 +11:00","PLX0190280010012800","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:48 +11:00","PLX0189790010060832","Depot In","SYDNEY","",""
"PLX018962","b3657db1-e6da-469e-afeb-9d6bf266d1e1","87273","19/10/2021 15:48 +11:00","PLX0189620010015047","Depot In","SYDNEY","",""
"PLX018977","c36a7d31-7bbd-4ad2-be21-6896cd65857e","88321","19/10/2021 15:48 +11:00","PLX0189770040045163","Depot In","SYDNEY","",""
"PLX018996","b7382387-fca9-488d-82bc-0a8e8e36dcde","88760","19/10/2021 15:48 +11:00","PLX0189960040042321","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:49 +11:00","PLX0189790030060832","Depot In","SYDNEY","",""
"PLX018996","b7382387-fca9-488d-82bc-0a8e8e36dcde","88760","19/10/2021 15:49 +11:00","PLX0189960030042321","Depot In","SYDNEY","",""
"PLX019016","05019470-8df3-438e-8fb0-71db290fb816","88791","19/10/2021 15:48 +11:00","PLX0190160010015173","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:49 +11:00","PLX0189790020060832","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:49 +11:00","PLX0189790050060832","Depot In","SYDNEY","",""
"PLX019003","cedfbe30-7517-42b2-ba35-54f3f6c81ac4","88710","19/10/2021 15:48 +11:00","PLX0190030010013977","Depot In","SYDNEY","",""
"PLX018979","1ea8bd90-4c68-4ad5-90fd-e408f637ab42","88728","19/10/2021 15:49 +11:00","PLX0189790060060832","Depot In","SYDNEY","",""
