ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189059","","393503651002100417","17/11/2021 09:07 +10:30","Assigned",""
"PLX189600","","393503651002102473","17/11/2021 09:07 +11:00","Delivered",""
