ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018760","bd6b7c4b-47ce-420e-84c4-021f95815be0","87999","13/10/2021 15:07 +11:00","PLX0187600030042324","At Location","NEWCASTLE","",""
"PLX018760","bd6b7c4b-47ce-420e-84c4-021f95815be0","87999","13/10/2021 15:08 +11:00","PLX0187600020042324","At Location","NEWCASTLE","",""
