ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188195","","89349","09/11/2021 00:15 +11:00","PLX1881950010032590","Depot In","SYDNEY","",""
"PLX188030","","89304","09/11/2021 00:15 +11:00","PLX1880300060093163","Depot In","SYDNEY","",""
"PLX188247","","89105","09/11/2021 00:15 +11:00","PLX1882470050072480","Depot In","SYDNEY","",""
"PLX188231","","89407","09/11/2021 00:15 +11:00","PLX1882310020023217","Depot In","SYDNEY","",""
"PLX019157","a5bb29d9-4532-417a-8201-be869664b757","88958","09/11/2021 00:15 +11:00","PLX0191570020092484","Depot In","SYDNEY","",""
"PLX188201","","89341","09/11/2021 00:16 +11:00","PLX1882010030062905","Depot In","SYDNEY","",""
"PLX188190","","89343","09/11/2021 00:16 +11:00","PLX1881900010027019","Depot In","SYDNEY","",""
"PLX188210","","89365","09/11/2021 00:16 +11:00","PLX1882100010023064","Depot In","SYDNEY","",""
"PLX188210","","89365","09/11/2021 00:15 +11:00","PLX1882100020023064","Depot In","SYDNEY","",""
"PLX188209","","89337","09/11/2021 00:15 +11:00","PLX1882090020044419","Depot In","SYDNEY","",""
"PLX188231","","89407","09/11/2021 00:15 +11:00","PLX1882310010023217","Depot In","SYDNEY","",""
"PLX188209","","89337","09/11/2021 00:16 +11:00","PLX1882090040044419","Depot In","SYDNEY","",""
"PLX188197","","89351","09/11/2021 00:16 +11:00","PLX1881970010023196","Depot In","SYDNEY","",""
"PLX019157","a5bb29d9-4532-417a-8201-be869664b757","88958","09/11/2021 00:15 +11:00","PLX0191570060092484","Depot In","SYDNEY","",""
"PLX188197","","89351","09/11/2021 00:15 +11:00","PLX1881970020023196","Depot In","SYDNEY","",""
"PLX188199","","89340","09/11/2021 00:16 +11:00","PLX1881990010012753","Depot In","SYDNEY","",""
"PLX188201","","89341","09/11/2021 00:15 +11:00","PLX1882010050062905","Depot In","SYDNEY","",""
"PLX188232","","88015","09/11/2021 00:15 +11:00","PLX1882320090093941","Depot In","SYDNEY","",""
"PLX188232","","88015","09/11/2021 00:15 +11:00","PLX1882320080093941","Depot In","SYDNEY","",""
"PLX188190","","89343","09/11/2021 00:16 +11:00","PLX1881900020027019","Depot In","SYDNEY","",""
"PLX188201","","89341","09/11/2021 00:16 +11:00","PLX1882010040062905","Depot In","SYDNEY","",""
"PLX188137","","89015","09/11/2021 00:16 +11:00","PLX1881370010022539","Depot In","SYDNEY","",""
"PLX188226","","89406","09/11/2021 00:16 +11:00","PLX1882260010042518","Depot In","SYDNEY","",""
"PLX188247","","89105","09/11/2021 00:16 +11:00","PLX1882470060072480","Depot In","SYDNEY","",""
