ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190010","","CS00488628","18/11/2021 10:12 +11:00","OnDelivery",""
"PLX189976","","393503651002112205, 393503651002112229, 393503651002112199, 393503651002112212, 393503651002112182,","18/11/2021 10:12 +11:00","PickupReceived",""
"PLX189976","","393503651002112205, 393503651002112229, 393503651002112199, 393503651002112212, 393503651002112182,","18/11/2021 10:12 +11:00","Assigned",""
