ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189851","","393503651002107034, 393503651002107010, 393503651002107027","18/11/2021 06:21 +11:00","PickupReceived",""
"PLX189851","","393503651002107034, 393503651002107010, 393503651002107027","18/11/2021 06:21 +11:00","Assigned",""
