ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187474","","88977","02/11/2021 07:38 +11:00","PLX1874740040042062","On Delivery","SYDNEY","",""
"PLX187474","","88977","02/11/2021 07:38 +11:00","PLX1874740010042062","On Delivery","SYDNEY","",""
"PLX187474","","88977","02/11/2021 07:39 +11:00","PLX1874740020042062","On Delivery","SYDNEY","",""
"PLX187474","","88977","02/11/2021 07:39 +11:00","PLX1874740030042062","On Delivery","SYDNEY","",""
"DME187806","","reference1","02/11/2021 07:40 +11:00","DME1878060010012232","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220060072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220030072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220070072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220040072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220020072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:47 +11:00","PLX1871220050072233","On Delivery","SYDNEY","",""
"PLX187122","","89012","02/11/2021 07:48 +11:00","PLX1871220010072233","On Delivery","SYDNEY","",""
