ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190226","","9424412","18/11/2021 03:50 +11:00","Assigned",""
"DME190303","","54308","18/11/2021 03:50 +11:00","Assigned",""
