ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"DME189824","","","17/11/2021 08:23 +11:00","DME1898240010012092","On Delivery","SYDNEY","",""
"PLX189488","","393503651002096147, 393503651002096130","17/11/2021 08:26 +11:00","PLX1894880010022096","On Delivery","SYDNEY","",""
"PLX189488","","393503651002096147, 393503651002096130","17/11/2021 08:26 +11:00","PLX1894880020022096","On Delivery","SYDNEY","",""
