ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189503","","393503651002108376, 393503651002108338, 393503651002108369, 393503651002108321","16/11/2021 20:39 +11:00","InDepot",""
"PLX189596","","393503651002107430, 393503651002096239, 393503651002107423, 393503651002107447","16/11/2021 20:39 +11:00","InDepot",""
