ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187687","","89081","04/11/2021 08:32 +11:00","PLX1876870020074350","Depot In","BRISBANE","",""
"PLX187687","","89081","04/11/2021 08:32 +11:00","PLX1876870040074350","Depot In","BRISBANE","",""
"PLX187708","","89229","04/11/2021 08:33 +11:00","PLX1877080040074020","Depot In","BRISBANE","",""
"PLX187708","","89229","04/11/2021 08:32 +11:00","PLX1877080050074020","Depot In","BRISBANE","",""
"PLX019142","05e2cd30-fc65-4186-a146-bf79336883ec","89083","04/11/2021 08:33 +11:00","PLX0191420010024054","Depot In","BRISBANE","",""
"PLX187711","","89167","04/11/2021 08:29 +11:00","PLX1877110060063199","Depot In","MELBOURNE","",""
"DME188138","","5940223, 5940223, 5940180, 5940323","04/11/2021 08:30 +11:00","DME1881380040043172","Depot In","MELBOURNE","",""
"PLX187673","","89258","04/11/2021 08:30 +11:00","PLX1876730040043173","Depot In","MELBOURNE","",""
"DME188138","","5940223, 5940223, 5940180, 5940323","04/11/2021 08:31 +11:00","DME1881380020043172","Depot In","MELBOURNE","",""
"DME188138","","5940223, 5940223, 5940180, 5940323","04/11/2021 08:31 +11:00","DME1881380030043172","Depot In","MELBOURNE","",""
