ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189791","","393503651002102114, 393503651002102107","17/11/2021 03:13 +11:00","Assigned",""
"PLX189839","","393503651002102237","17/11/2021 03:13 +11:00","Assigned",""
