ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188481","","89432","18/11/2021 10:37 +11:00","Holding",""
"DME190319","","5896080","18/11/2021 10:40 +11:00","DriverPickupAcknowledge",""
