ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189820","","393503651002110270","17/11/2021 09:01 +11:00","PickupReceived",""
"PLX189820","","393503651002110270","17/11/2021 09:01 +11:00","Assigned",""
