ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018822","7ba22606-0a56-4a51-8838-47907f8cc121","88108","14/10/2021 08:12 +11:00","PLX0188220010032085","On Delivery","SYDNEY","",""
"PLX018822","7ba22606-0a56-4a51-8838-47907f8cc121","88108","14/10/2021 08:16 +11:00","PLX0188220030032085","On Delivery","SYDNEY","",""
