ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189621","","393503651002101896","17/11/2021 03:06 +11:00","Assigned",""
"PLX189519","","393503651002101865, 393503651002101872","17/11/2021 03:06 +11:00","Assigned",""
