ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME190189","","","17/11/2021 15:35 +11:00","PickupReceived",""
"DME189581","","","17/11/2021 15:35 +11:00","PickupReceived",""
