ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650090094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650010094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650060094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650020094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650050094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650030094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188065","67485","89330","10/11/2021 11:59 +11:00","PLX1880650070094213","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188495","68005","89371","10/11/2021 11:59 +11:00","PLX1884950030074211","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188495","68005","89371","10/11/2021 11:59 +11:00","PLX1884950060074211","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188495","68005","89371","10/11/2021 11:59 +11:00","PLX1884950010074211","Reserved 4","Gold Coast","","WEB SCAN"
"PLX188041","","87356","10/11/2021 12:53 +10:00","PLX1880410010024816","On Delivery","TOWNSVILLE","",""
"PLX188041","","87356","10/11/2021 12:54 +10:00","PLX1880410020024816","On Delivery","TOWNSVILLE","",""
