ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018987","d557326c-e676-4c01-a07e-ecfdb6c514d5","88323","22/10/2021 16:10 +11:00","PLX0189870020025039","Depot In","SYDNEY","",""
"PLX019093","69dc3071-766f-46f5-8a40-4060ceae3170","","22/10/2021 16:14 +11:00","PLX0190930020062830","Depot In","SYDNEY","",""
"PLX019044","7a2e6a5c-864b-4f56-a80a-5a054819ddce","88155","22/10/2021 16:10 +11:00","PLX0190440020022617","Depot In","SYDNEY","",""
"PLX019098","4415eb4b-e50f-48fd-8f1d-f541b7ea89d0","88283","22/10/2021 16:13 +11:00","PLX0190980010013915","Depot In","SYDNEY","",""
"PLX019100","8e1ec716-8ff4-4eee-8184-4177c2f1d948","88179","22/10/2021 16:10 +11:00","PLX0191000050073810","Depot In","SYDNEY","",""
"PLX019094","a22af8cb-1be0-49ac-ad7b-ba50bb62cd35","88690","22/10/2021 16:14 +11:00","PLX0190940030043134","Depot In","SYDNEY","",""
"PLX019070","d9429563-747e-49c9-8ae1-09d2ea9a6c8d","87834","22/10/2021 16:13 +11:00","PLX0190700030055022","Depot In","SYDNEY","",""
"PLX019101","170820ab-fd67-4ff8-8285-05f754bd7fec","88082","22/10/2021 16:13 +11:00","PLX0191010040072079","Depot In","SYDNEY","",""
"PLX019083","c750d7ec-0bca-47e4-a0d7-6f5ec37aafa2","88876","22/10/2021 16:10 +11:00","PLX0190830010022207","Depot In","SYDNEY","",""
"PLX018808","3f5345fe-d48d-4c5b-b512-6f4285ee7d55","88079","22/10/2021 16:12 +11:00","PLX0188080080083030","Depot In","SYDNEY","",""
"PLX019034","32e820c0-4503-4aed-98c4-6ce8b2027a2f","88749","22/10/2021 16:12 +11:00","PLX0190340020023015","Depot In","SYDNEY","",""
"PLX186620","","88834","22/10/2021 16:13 +11:00","PLX1866200070013133","Depot In","SYDNEY","",""
"PLX019100","8e1ec716-8ff4-4eee-8184-4177c2f1d948","88179","22/10/2021 16:10 +11:00","PLX0191000040073810","Depot In","SYDNEY","",""
"PLX019050","6d5096c6-f02a-414b-b6f1-ddb89386ff7d","88763","22/10/2021 16:10 +11:00","PLX0190500020024500","Depot In","SYDNEY","",""
"PLX186618","","88832","22/10/2021 16:11 +11:00","PLX1866180050012576","Depot In","SYDNEY","",""
"PLX019033","93e21117-fb92-4d42-acd0-5dd0355adad4","88772","22/10/2021 16:12 +11:00","PLX0190330020022570","Depot In","SYDNEY","",""
"PLX019096","f9a15556-106b-411b-a43c-2f6035ea5d62","88691","22/10/2021 16:13 +11:00","PLX0190960040042620","Depot In","SYDNEY","",""
"PLX186620","","88834","22/10/2021 16:14 +11:00","PLX1866200030013133","Depot In","SYDNEY","",""
"PLX186738","","88744","22/10/2021 16:10 +11:00","PLX1867380030013977","Depot In","SYDNEY","",""
"PLX018808","3f5345fe-d48d-4c5b-b512-6f4285ee7d55","88079","22/10/2021 16:11 +11:00","PLX0188080040083030","Depot In","SYDNEY","",""
"PLX019049","ae7f8534-c52c-4606-85ea-34e13b7b9b1a","88702","22/10/2021 16:12 +11:00","PLX0190490020023723","Depot In","SYDNEY","",""
"PLX019101","170820ab-fd67-4ff8-8285-05f754bd7fec","88082","22/10/2021 16:13 +11:00","PLX0191010050072079","Depot In","SYDNEY","",""
"PLX019070","d9429563-747e-49c9-8ae1-09d2ea9a6c8d","87834","22/10/2021 16:14 +11:00","PLX0190700010055022","Depot In","SYDNEY","",""
"PLX019094","a22af8cb-1be0-49ac-ad7b-ba50bb62cd35","88690","22/10/2021 16:14 +11:00","PLX0190940040043134","Depot In","SYDNEY","",""
"PLX018808","3f5345fe-d48d-4c5b-b512-6f4285ee7d55","88079","22/10/2021 16:11 +11:00","PLX0188080050083030","Depot In","SYDNEY","",""
"PLX186620","","88834","22/10/2021 16:14 +11:00","PLX1866200090013133","Depot In","SYDNEY","",""
"PLX019093","69dc3071-766f-46f5-8a40-4060ceae3170","","22/10/2021 16:13 +11:00","PLX0190930060062830","Depot In","SYDNEY","",""
"PLX186618","","88832","22/10/2021 16:11 +11:00","PLX1866180030012576","Depot In","SYDNEY","",""
"PLX019073","c5fbded8-3def-4048-bbc8-89231bbf5b89","87397","22/10/2021 16:14 +11:00","PLX0190730050052575","Depot In","SYDNEY","",""
