ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187695","","89183","03/11/2021 18:14 +11:00","PLX1876950020022650","Depot In","SYDNEY","",""
"PLX187707","","89194","03/11/2021 18:15 +11:00","PLX1877070050075251","Depot In","SYDNEY","",""
"PLX187707","","89194","03/11/2021 18:15 +11:00","PLX1877070040075251","Depot In","SYDNEY","",""
"PLX187697","","89184","03/11/2021 18:15 +11:00","PLX1876970010022902","Depot In","SYDNEY","",""
"PLX187855","","87398","03/11/2021 18:15 +11:00","PLX1878550010022210","Depot In","SYDNEY","",""
"PLX187706","","89193","03/11/2021 18:16 +11:00","PLX1877060010022444","Depot In","SYDNEY","",""
"PLX187836","","89281","03/11/2021 18:16 +11:00","PLX1878360010012527","Depot In","SYDNEY","",""
"PLX187697","","89184","03/11/2021 18:16 +11:00","PLX1876970020022902","Depot In","SYDNEY","",""
"PLX187684","","87801","03/11/2021 18:16 +11:00","PLX1876840030036101","Depot In","SYDNEY","",""
"PLX187333","","89064","03/11/2021 18:15 +11:00","PLX1873330010022141","Depot In","SYDNEY","",""
"PLX187706","","89193","03/11/2021 18:15 +11:00","PLX1877060020022444","Depot In","SYDNEY","",""
"PLX188158","","89389","03/11/2021 18:15 +11:00","PLX1881580010032168","Depot In","SYDNEY","",""
"PLX187831","","89277","03/11/2021 18:15 +11:00","PLX1878310010016432","Depot In","SYDNEY","",""
"PLX188156","","89055","03/11/2021 18:16 +11:00","PLX1881560030062462","Depot In","SYDNEY","",""
"PLX187681","","87524","03/11/2021 18:16 +11:00","PLX1876810020023064","Depot In","SYDNEY","",""
"PLX187707","","89194","03/11/2021 18:15 +11:00","PLX1877070030075251","Depot In","SYDNEY","",""
"PLX187623","","89204","03/11/2021 18:16 +11:00","PLX1876230020024701","Depot In","SYDNEY","",""
"PLX019138","cbae839c-4033-42f7-b2b4-a61da759955f","89248","03/11/2021 18:15 +11:00","PLX0191380030032030","Depot In","SYDNEY","",""
"PLX187684","","87801","03/11/2021 18:16 +11:00","PLX1876840010036101","Depot In","SYDNEY","",""
"PLX187324","","89074","03/11/2021 18:15 +11:00","PLX1873240020072179","Depot In","SYDNEY","",""
"PLX188156","","89055","03/11/2021 18:16 +11:00","PLX1881560040062462","Depot In","SYDNEY","",""
"PLX188156","","89055","03/11/2021 18:16 +11:00","PLX1881560010062462","Depot In","SYDNEY","",""
"PLX187698","","89185","03/11/2021 18:16 +11:00","PLX1876980010016105","Depot In","SYDNEY","",""
"PLX187681","","87524","03/11/2021 18:16 +11:00","PLX1876810010023064","Depot In","SYDNEY","",""
