ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189685","","5207255","18/11/2021 10:11 +11:00","Delivered",""
"PLX189975","","393503651002112250, 393503651002112267, 393503651002112243, 393503651001972442","18/11/2021 10:12 +11:00","PickupReceived",""
"PLX189975","","393503651002112250, 393503651002112267, 393503651002112243, 393503651001972442","18/11/2021 10:12 +11:00","Assigned",""
"DME189680","","6675845","18/11/2021 10:12 +11:00","OnDelivery",""
"PLX188835","","89544","18/11/2021 10:12 +11:00","OnDelivery",""
"PLX188807","","89402","18/11/2021 10:12 +11:00","OnDelivery",""
"DME189438","","CS00492576","18/11/2021 10:12 +11:00","OnDelivery",""
