ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018957","8217e997-1ea9-4b13-8d91-81c56bd46238","88320","19/10/2021 16:41 +11:00","PLX0189570040046330","Depot In","SYDNEY","",""
"PLX019064","d8c10e2a-19ea-4742-9ecb-8ac5c38d2630","88211","19/10/2021 16:41 +11:00","PLX0190640050082316","Depot In","SYDNEY","",""
"PLX019054","f3d51bec-6f83-451e-9bd1-6697fc9507bb","87884","19/10/2021 16:42 +11:00","PLX0190540070082913","Depot In","SYDNEY","",""
"PLX019040","c18135ea-df01-444a-96fa-b2590dbcf919","88149","19/10/2021 16:42 +11:00","PLX0190400070082602","Depot In","SYDNEY","",""
"PLX019054","f3d51bec-6f83-451e-9bd1-6697fc9507bb","87884","19/10/2021 16:42 +11:00","PLX0190540050082913","Depot In","SYDNEY","",""
"PLX018957","8217e997-1ea9-4b13-8d91-81c56bd46238","88320","19/10/2021 16:41 +11:00","PLX0189570030046330","Depot In","SYDNEY","",""
"PLX019054","f3d51bec-6f83-451e-9bd1-6697fc9507bb","87884","19/10/2021 16:42 +11:00","PLX0190540060082913","Depot In","SYDNEY","",""
"PLX019040","c18135ea-df01-444a-96fa-b2590dbcf919","88149","19/10/2021 16:42 +11:00","PLX0190400010082602","Depot In","SYDNEY","",""
"PLX018991","2ade2876-bd83-4226-9af6-583485a57554","88725","19/10/2021 16:42 +11:00","PLX0189910030042827","Depot In","SYDNEY","",""
"PLX018998","337b12dc-c0bf-4151-b713-6a9e0f163e8e","88703","19/10/2021 16:44 +11:00","PLX0189980040043116","Depot In","SYDNEY","",""
"PLX018998","337b12dc-c0bf-4151-b713-6a9e0f163e8e","88703","19/10/2021 16:42 +11:00","PLX0189980030043116","Depot In","SYDNEY","",""
