ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188622","","89467","18/11/2021 09:55 +11:00","OnDelivery",""
"PLX189635","","393503651002107126, 393503651002107119","18/11/2021 09:55 +11:00","OnDelivery",""
"PLX019171","a44c1070-9255-4f92-a03a-f54ce07b711f","89665","18/11/2021 09:55 +11:00","OnDelivery",""
"DME189674","","4951227","18/11/2021 09:55 +11:00","Assigned",""
