ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188848","","393503651002086322, 393503651002086360, 393503651002086339, 393503651002086346, 393503651002086445,","15/11/2021 07:48 +11:00","PLX1888480050094030","Depot In","BRISBANE","",""
"PLX189246","","393255522002539513, 393255522002539520","15/11/2021 07:48 +11:00","PLX1892460010024129","Depot In","BRISBANE","",""
"PLX188115","","89285","15/11/2021 07:55 +10:00","PLX1881150010034870","Depot In","CAIRNS","",""
