ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189861","","393503651002112656, 393503651002112663, 393503651002112649, 393503651002112632","18/11/2021 06:24 +11:00","PickupReceived",""
"PLX189861","","393503651002112656, 393503651002112663, 393503651002112649, 393503651002112632","18/11/2021 06:24 +11:00","Assigned",""
