ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018867","ee615291-c55e-44bb-a545-6c268734a716","88157","12/10/2021 17:40 +11:00","PLX0188670010012155","Depot In","SYDNEY","",""
"PLX018804","26558c85-c31d-4e12-9394-e19da121c470","87980","12/10/2021 17:41 +11:00","PLX0188040010012250","Depot In","SYDNEY","",""
"PLX018878","9a696e8c-4029-43b0-9010-1cc9df006bc2","87981","12/10/2021 17:41 +11:00","PLX0188780030065485","Depot In","SYDNEY","",""
"PLX018866","fb433b22-1954-49f3-99b8-edfb303ae1b3","88156","12/10/2021 17:40 +11:00","PLX0188660010012867","Depot In","SYDNEY","",""
"PLX018854","8350742f-8c48-48be-b5f0-f4fe6385f8c8","87974","12/10/2021 17:42 +11:00","PLX0188540010023194","Depot In","SYDNEY","",""
"PLX018814","ac0e2392-61b4-4f89-8b3a-220fa3bc33bf","88091","12/10/2021 17:42 +11:00","PLX0188140010044285","Depot In","SYDNEY","",""
"PLX018857","da18f603-c7f0-49d0-b93c-530cb0149fc7","","12/10/2021 17:42 +11:00","PLX0188570010063862","Depot In","SYDNEY","",""
"PLX018878","9a696e8c-4029-43b0-9010-1cc9df006bc2","87981","12/10/2021 17:42 +11:00","PLX0188780050065485","Depot In","SYDNEY","",""
"PLX018855","e0a27006-9855-4a84-9bc9-d5b485f645e1","","12/10/2021 17:42 +11:00","PLX0188550040046232","Depot In","SYDNEY","",""
"PLX018812","bc09dc8f-d71a-48b4-b248-e33b486030c7","88089","12/10/2021 17:42 +11:00","PLX0188120060063950","Depot In","SYDNEY","",""
"PLX018857","da18f603-c7f0-49d0-b93c-530cb0149fc7","","12/10/2021 17:43 +11:00","PLX0188570020063862","Depot In","SYDNEY","",""
"PLX018855","e0a27006-9855-4a84-9bc9-d5b485f645e1","","12/10/2021 17:43 +11:00","PLX0188550020046232","Depot In","SYDNEY","",""
"PLX018854","8350742f-8c48-48be-b5f0-f4fe6385f8c8","87974","12/10/2021 17:43 +11:00","PLX0188540020023194","Depot In","SYDNEY","",""
"PLX018812","bc09dc8f-d71a-48b4-b248-e33b486030c7","88089","12/10/2021 17:43 +11:00","PLX0188120030063950","Depot In","SYDNEY","",""
