ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189841","","393503651002106907, 393503651002106891, 393503651002106877, 393503651002106884, 393503651002106914,","18/11/2021 06:17 +11:00","PickupReceived",""
"PLX189841","","393503651002106907, 393503651002106891, 393503651002106877, 393503651002106884, 393503651002106914,","18/11/2021 06:17 +11:00","Assigned",""
