ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188629","","89480","16/11/2021 18:59 +11:00","InDepot",""
"PLX019121","9ca0c44b-2cb7-421c-9f6a-b03695dacff4","88901","16/11/2021 18:58 +11:00","InDepot",""
