ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX185495","","88208","19/10/2021 17:44 +08:00","PLX1854950030016012","Depot In","PERTH","",""
"PLX018787","e723db9a-6bd4-4eb5-a9d0-8f27693aeb32","88169","19/10/2021 17:45 +08:00","PLX0187870020026025","Depot In","PERTH","",""
