ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189450","","393503651002100615, 393503651002100622, 393503651002100639","16/11/2021 18:45 +11:00","InDepot",""
"PLX189057","","393503651002100523, 393503651002100516","16/11/2021 18:45 +11:00","InDepot",""
"PLX189627","","393503651002107157, 393503651002107171, 393503651002107164","16/11/2021 18:46 +11:00","InDepot",""
"PLX189635","","393503651002107126, 393503651002107119","16/11/2021 18:46 +11:00","InDepot",""
"PLX188757","","89495","16/11/2021 18:49 +11:00","InDepot",""
"PLX189631","","393503651002107140, 393503651002107133","16/11/2021 18:46 +11:00","InDepot",""
"PLX188744","","89509","16/11/2021 18:49 +11:00","InDepot",""
