ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187019","","88996","01/11/2021 17:51 +11:00","PLX1870190010022340","Depot In","SYDNEY","",""
"PLX019113","7f8fc880-9440-49a9-a79e-c01131eaefdd","88858","01/11/2021 17:52 +11:00","PLX0191130050073023","Depot In","SYDNEY","",""
"PLX019113","7f8fc880-9440-49a9-a79e-c01131eaefdd","88858","01/11/2021 17:52 +11:00","PLX0191130060073023","Depot In","SYDNEY","",""
"PLX187335","","89054","01/11/2021 17:50 +11:00","PLX1873350010023690","Depot In","SYDNEY","",""
"PLX187018","","88995","01/11/2021 17:50 +11:00","PLX1870180020042372","Depot In","SYDNEY","",""
"PLX019113","7f8fc880-9440-49a9-a79e-c01131eaefdd","88858","01/11/2021 17:53 +11:00","PLX0191130070073023","Depot In","SYDNEY","",""
"PLX186957","","88944","01/11/2021 17:50 +11:00","PLX1869570030034730","Depot In","SYDNEY","",""
"PLX187314","","89045","01/11/2021 17:52 +11:00","PLX1873140020062323","Depot In","SYDNEY","",""
"PLX186962","","88851","01/11/2021 17:54 +11:00","PLX1869620010036160","Depot In","SYDNEY","",""
"PLX187009","","88983","01/11/2021 17:53 +11:00","PLX1870090030033064","Depot In","SYDNEY","",""
"PLX186962","","88851","01/11/2021 17:54 +11:00","PLX1869620020036160","Depot In","SYDNEY","",""
"PLX186953","","88938","01/11/2021 17:49 +11:00","PLX1869530010043337","Depot In","SYDNEY","",""
"PLX187317","","89047","01/11/2021 17:50 +11:00","PLX1873170040042710","Depot In","SYDNEY","",""
"PLX019131","7c5df08a-d001-468d-aeef-e85910cbe4c7","88974","01/11/2021 17:50 +11:00","PLX0191310010012551","Depot In","SYDNEY","",""
"PLX019124","115e9cde-80b9-436d-bfb0-9eccef3a6670","89219","01/11/2021 17:52 +11:00","PLX0191240010013228","Depot In","SYDNEY","",""
"PLX186957","","88944","01/11/2021 17:52 +11:00","PLX1869570010034730","Depot In","SYDNEY","",""
"PLX187314","","89045","01/11/2021 17:51 +11:00","PLX1873140030062323","Depot In","SYDNEY","",""
"PLX187018","","88995","01/11/2021 17:51 +11:00","PLX1870180030042372","Depot In","SYDNEY","",""
"PLX187009","","88983","01/11/2021 17:50 +11:00","PLX1870090010033064","Depot In","SYDNEY","",""
"PLX187336","","89052","01/11/2021 17:50 +11:00","PLX1873360010023149","Depot In","SYDNEY","",""
"PLX187318","","89049","01/11/2021 17:54 +11:00","PLX1873180010012541","Depot In","SYDNEY","",""
"PLX187339","","89050","01/11/2021 17:54 +11:00","PLX1873390010023630","Depot In","SYDNEY","",""
"PLX187336","","89052","01/11/2021 17:53 +11:00","PLX1873360020023149","Depot In","SYDNEY","",""
"PLX019113","7f8fc880-9440-49a9-a79e-c01131eaefdd","88858","01/11/2021 17:53 +11:00","PLX0191130040073023","Depot In","SYDNEY","",""
"PLX187018","","88995","01/11/2021 17:52 +11:00","PLX1870180010042372","Depot In","SYDNEY","",""
"PLX187315","","89046","01/11/2021 17:54 +11:00","PLX1873150010022787","Depot In","SYDNEY","",""
"PLX186917","","88964","01/11/2021 17:54 +11:00","PLX1869170010012161","Depot In","SYDNEY","",""
"PLX187014","","88992","01/11/2021 17:54 +11:00","PLX1870140020022290","Depot In","SYDNEY","",""
