ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188470","","89426","18/11/2021 09:42 +11:00","Assigned",""
"PLX188835","","89544","18/11/2021 09:44 +11:00","Assigned",""
