ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188206","","89362","09/11/2021 16:47 +11:00","PLX1882060010013579","Depot In","MELBOURNE","",""
"PLX187821","","89269","09/11/2021 16:47 +11:00","PLX1878210040043992","Depot In","MELBOURNE","",""
