ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189623","","393503651002110508","18/11/2021 11:28 +11:00","Assigned",""
"PLX189596","","393503651002107430, 393503651002096239, 393503651002107423, 393503651002107447","18/11/2021 11:29 +11:00","MobileShortDelivered",""
"PLX189596","","393503651002107430, 393503651002096239, 393503651002107423, 393503651002107447","18/11/2021 11:29 +10:00","InTransit",""
