ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX187132","","89021","16/11/2021 17:36 +11:00","MobileShortDelivered",""
"PLX187132","","89021","16/11/2021 17:36 +11:00","InTransit",""
"DME189210","","CS00478244","16/11/2021 17:27 +11:00","InDepot",""
