ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"DME186424","","22431","26/10/2021 21:48 +11:00","DME1864240010013777","Depot In","MELBOURNE","",""
"DME185822","","22409","26/10/2021 21:48 +11:00","DME1858220010013023","Depot In","MELBOURNE","",""
