ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX187637","","89216","01/11/2021 18:02 +11:00","PLX1876370010062750","Depot In","SYDNEY","",""
"PLX187329","","89067","01/11/2021 18:03 +11:00","PLX1873290030062747","Depot In","SYDNEY","",""
"PLX187510","","89174","01/11/2021 18:02 +11:00","PLX1875100010062229","Depot In","SYDNEY","",""
"PLX187637","","89216","01/11/2021 18:04 +11:00","PLX1876370050062750","Depot In","SYDNEY","",""
"PLX187329","","89067","01/11/2021 18:04 +11:00","PLX1873290050062747","Depot In","SYDNEY","",""
"PLX187510","","89174","01/11/2021 18:01 +11:00","PLX1875100030062229","Depot In","SYDNEY","",""
"PLX187642","","89232","01/11/2021 18:03 +11:00","PLX1876420030065042","Depot In","SYDNEY","",""
"PLX187328","","89068","01/11/2021 18:02 +11:00","PLX1873280030062527","Depot In","SYDNEY","",""
"PLX187642","","89232","01/11/2021 18:00 +11:00","PLX1876420060065042","Depot In","SYDNEY","",""
"PLX187328","","89068","01/11/2021 18:02 +11:00","PLX1873280040062527","Depot In","SYDNEY","",""
"PLX187329","","89067","01/11/2021 18:03 +11:00","PLX1873290010062747","Depot In","SYDNEY","",""
"PLX187845","","89288","01/11/2021 18:04 +11:00","PLX1878450050062450","Depot In","SYDNEY","",""
"PLX187510","","89174","01/11/2021 18:03 +11:00","PLX1875100050062229","Depot In","SYDNEY","",""
"PLX187637","","89216","01/11/2021 18:00 +11:00","PLX1876370030062750","Depot In","SYDNEY","",""
"PLX187845","","89288","01/11/2021 18:02 +11:00","PLX1878450010062450","Depot In","SYDNEY","",""
"PLX187845","","89288","01/11/2021 18:00 +11:00","PLX1878450030062450","Depot In","SYDNEY","",""
"PLX187642","","89232","01/11/2021 18:00 +11:00","PLX1876420020065042","Depot In","SYDNEY","",""
"PLX187328","","89068","01/11/2021 18:04 +11:00","PLX1873280050062527","Depot In","SYDNEY","",""
"PLX187329","","89067","01/11/2021 18:03 +11:00","PLX1873290040062747","Depot In","SYDNEY","",""
"PLX187845","","89288","01/11/2021 18:03 +11:00","PLX1878450040062450","Depot In","SYDNEY","",""
