ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX189787","","393503651002109977, 393503651002109960, 393503651002114360, 393503651002114353","17/11/2021 11:52 +11:00","PickupReceived",""
"PLX189078","","393503651002100455, 393503651002100462, 393503651002100448, 393503651002100431, 393503651002100424","17/11/2021 11:51 +10:00","OnDelivery",""
"PLX188452","","89418","17/11/2021 11:51 +11:00","OnDelivery",""
"PLX189805","","393503651002110003, 393503651002110010","17/11/2021 11:52 +11:00","PickupReceived",""
"PLX189811","","393503651002114315, 393503651002114308, 393503651002114322, 393503651002113967","17/11/2021 11:52 +11:00","PickupReceived",""
