ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX188844","","89550","17/11/2021 09:47 +11:00","Holding",""
"DME189539","","","17/11/2021 09:50 +11:00","OnDelivery",""
