ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX018832","b26f1662-0898-479b-9263-2a624fef7c06","88123","11/10/2021 16:54 +11:00","PLX0188320010024000","Depot In","SYDNEY","",""
"PLX018764","34e7521e-9db1-4a0d-bbb8-0f0ba88e5fdf","88072","11/10/2021 16:54 +11:00","PLX0187640010033139","Depot In","SYDNEY","",""
"PLX018839","576672e4-71f1-430f-a253-e15afd453f19","88138","11/10/2021 16:54 +11:00","PLX0188390040042745","Depot In","SYDNEY","",""
"PLX018763","bb173ad7-3b34-4081-a7f0-5ee2b8e1ecdc","","11/10/2021 16:53 +11:00","PLX0187630010024702","Depot In","SYDNEY","",""
"PLX018794","6c14e395-4519-42a5-a9c1-9e4046268cd2","88056","11/10/2021 16:54 +11:00","PLX0187940030062210","Depot In","SYDNEY","",""
"PLX018816","cbc2d784-b3a2-4b56-96c5-e23a75fe1ce5","88098","11/10/2021 16:54 +11:00","PLX0188160030046016","Depot In","SYDNEY","",""
"PLX018816","cbc2d784-b3a2-4b56-96c5-e23a75fe1ce5","88098","11/10/2021 16:54 +11:00","PLX0188160040046016","Depot In","SYDNEY","",""
"PLX018830","bcb6b8e1-e154-4358-91da-1d99dc67ec6c","88121","11/10/2021 16:54 +11:00","PLX0188300050062571","Depot In","SYDNEY","",""
"PLX018794","6c14e395-4519-42a5-a9c1-9e4046268cd2","88056","11/10/2021 16:54 +11:00","PLX0187940020062210","Depot In","SYDNEY","",""
"PLX018753","77e62d60-a682-458f-b788-765f5e565c9e","87989","11/10/2021 16:54 +11:00","PLX0187530010012066","Depot In","SYDNEY","",""
"PLX018764","34e7521e-9db1-4a0d-bbb8-0f0ba88e5fdf","88072","11/10/2021 16:54 +11:00","PLX0187640020033139","Depot In","SYDNEY","",""
"PLX018830","bcb6b8e1-e154-4358-91da-1d99dc67ec6c","88121","11/10/2021 16:54 +11:00","PLX0188300010062571","Depot In","SYDNEY","",""
"PLX018816","cbc2d784-b3a2-4b56-96c5-e23a75fe1ce5","88098","11/10/2021 16:54 +11:00","PLX0188160010046016","Depot In","SYDNEY","",""
"DME184875","","CS00466354","11/10/2021 16:54 +11:00","DME1848750010013803","Depot In","MELBOURNE","",""
