ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189539","","","18/11/2021 09:52 +11:00","OnDelivery",""
"PLX189640","","393503651002106716, 393503651002106723","18/11/2021 09:52 +11:00","OnDelivery",""
"PLX189638","","393503651002105115","18/11/2021 09:53 +11:00","OnDelivery",""
