ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"PLX019208","dd93fe3d-0f02-4f79-85f1-4d477719f2f8","90139","18/11/2021 08:56 +11:00","PickupReceived",""
"PLX189791","","393503651002102114, 393503651002102107","18/11/2021 08:57 +11:00","OnDelivery",""
"DME190333","","CS00490768 & CS00492059","18/11/2021 08:55 +11:00","PickupReceived",""
