ConsignmentNumber,UniqueId,SenderReference,StatusDateTime,Status,StatusTag
"DME189685","","5207255","17/11/2021 14:47 +11:00","MobilePickupComplete",""
"DME189685","","5207255","17/11/2021 14:47 +11:00","InTransit",""
"PLX019196","5187ca5f-4ddc-4f9d-ab75-811c5f8617d5","88267-RTS","17/11/2021 14:47 +11:00","MobileFutilePickup","Not Ready"
