customer_order_number,consignment_number,date_of_event,fp_status_code,fp_status,fp_status_details,dme_status,pod_name,reason,cartons_delivered,booking_number
D_jasonl_22356,DME185290,20211014,B,BOOKED,Consignment has been booked,BOOKED,,,,67744
